BranchID,Application_Date,Loan_SubType,Loan_Purpose,Loan_Type,Requested_LoanAmount,Approved_LoanAmount,Funded_LoanAmount,Loan_Status,Declined Date,Deciding Date,Approved Date,Funded Date,Borrower_Type,Applicant_State,Credit_Score,Type_ofVehicle,Value_ofAsset,LTV_Ratio,Loan_Class,Loan_Tier,Loan_Term,Monthly_Income,Monthly_debt,DTI_Ratio,Monthly_LoanPayment,Age_of_Employment_in_Months,Age_of_Employment_in_Years,Denial Reasons
103,7/27/2022,Auto Refinance,VEHICLE,Refinance,23433.31,23433.31,,DECLINED,8/15/2022,8/15/2022,,,P,TX,683,CAR,30780,0,1 YR USED/REFI 60 MO,1.tov-Vehicle T3,66,1,527.72,30.444,0,19,1.58,Applicant and/or co-applicant outside of lending area
442,7/27/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,4,2964.29,2964.29,APPROVED,,7/30/2022,7/30/2022,8/1/2022,C,TX,726,CAR,37175,0,4 YR USED,,54,5,2,37.144,631.54,43,3.58,
442,7/27/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,4,2964.29,2964.29,APPROVED,,7/30/2022,7/30/2022,8/1/2022,P,TX,653,CAR,37175,0,4 YR USED,1.tov-Vehicle T3,54,5,2,37.144,631.54,31,2.58,
103,7/28/2022,Auto Refinance,VEHICLE,Refinance,1629,1633.92,1633.92,APPROVED,,7/28/2022,7/28/2022,,P,NM,653,CAR,28800,0,2 YR USED,1.tov-Vehicle T3,66,1,548.14,28.599,287.15,88,7.33,
103,7/28/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,35,26694.84,26694.84,DECLINED,8/1/2022,8/1/2022,7/30/2022,,P,TN,633,CAR,24800,0,3 YR USED,1.tov-Vehicle T3,66,3,871.91,23.512,483.92,12,1,"
Length of employment"
620,7/28/2022,Auto Refinance,VEHICLE,Refinance,189,13454.83,13454.83,APPROVED,,7/28/2022,7/28/2022,7/28/2022,P,TX,655,CAR,14375,0,6-10 YR USED,1.tov-Vehicle T3,36,4,971.65,21.355,439.47,189,15.75,
852,7/28/2022,Auto Refinance,VEHICLE,Refinance,4392.26,4425.26,,APPROVED,,8/22/2022,8/22/2022,,P,TX,775,CAR,43575,0,72 MO NEW,1.tov-Vehicle T1,72,4,1,26.487,0,12,1,
102,7/28/2022,Auto Refinance,VEHICLE,Refinance,17,1733,,APPROVED,,7/28/2022,7/28/2022,,P,TX,792,CAR,39450,0,5 YR USED,1.tov-Vehicle T1,48,19,489.4,2.499,0,48,4,
828,7/28/2022,Auto Refinance,VEHICLE,Refinance,42844.24,4292.7,,APPROVED,,8/2/2022,8/2/2022,,P,TX,743,CAR,52125,0,2 yr USED,1.tov-Vehicle T2,66,7,2,34.382,0,192,16,
657,7/28/2022,Auto Refinance,VEHICLE,Refinance,6259.89,61394.89,,DECLINED,8/8/2022,8/8/2022,,,P,TX,678,CAR,52475,0,3 YR USED,1.tov-Vehicle T3,66,3,1,49.599,0,48,4,Value or type of collateral not sufficient
103,7/28/2022,Auto Refinance,VEHICLE,Refinance,34764.25,31811.25,31811.25,APPROVED,,8/1/2022,8/1/2022,8/1/2022,P,TX,724,CAR,26075,0,3 YR USED,1.tov-Vehicle T2,66,5,2,45.709,569.36,37,3.08,
310,7/29/2022,Used Vehicle Loan,VEHICLE,Refinance,3,3,3,APPROVED,,7/29/2022,7/29/2022,7/29/2022,C,TX,704,CAR,8060,0,TOKEN COLLATERAL,,30,5,262.77,4.866,118.73,120,10,
310,7/29/2022,Used Vehicle Loan,VEHICLE,Refinance,3,3,3,APPROVED,,7/29/2022,7/29/2022,7/29/2022,P,TX,N/A,CAR,8060,0,TOKEN COLLATERAL,1.tov-Vehicle T2,30,5,262.77,4.866,118.73,49,4.08,
632,7/29/2022,Other Secured Loan,VEHICLE,Bills,1,8,8,APPROVED,,7/29/2022,7/29/2022,,P,TX,774,CAR,12575,0,TOKEN COLLATERAL,1.tov-Vehicle T1,30,5,547.15,10.681,311.15,144,12,
632,7/29/2022,Other Secured Loan,VEHICLE,Bills,15,1533,1533,APPROVED,,7/29/2022,7/29/2022,,P,TX,774,CAR,35425,0,3 yr USED,1.tov-Vehicle T1,60,5,522.21,10.194,286.21,144,12,
377,7/29/2022,Auto Refinance,VEHICLE,Refinance,144,14378.52,14378.52,APPROVED,,7/29/2022,7/29/2022,7/29/2022,P,AR,708,CAR,19075,0,5 YR USED,1.tov-Vehicle T2,48,13,543.24,4.179,352.85,60,5,
659,7/29/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,4,4137.52,4137.52,APPROVED,8/4/2022,8/9/2022,8/9/2022,8/9/2022,P,TX,847,CAR,84760,0,72 MO NEW,1.tov-Vehicle T1,72,4,693.95,15.869,659.35,150,12.5,"Application Incomplete
"
629,7/29/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,4888.26,4627.5,4627.5,APPROVED,,8/2/2022,8/2/2022,,P,TX,722,CAR,37875,0,4 YR USED,1.tov-Vehicle T2,54,8,1,18.489,997.09,204,17,
893,7/29/2022,Auto Refinance,VEHICLE,Refinance,78,7991.21,7991.21,APPROVED,,8/1/2022,8/1/2022,8/1/2022,P,TX,815,CAR,11975,0,TOKEN COLLATERAL,1.tov-Vehicle T1,30,2,1,43.372,312.58,216,18,
620,7/29/2022,Auto Refinance,VEHICLE,Refinance,36,35538.96,35538.96,APPROVED,,8/1/2022,8/1/2022,8/1/2022,P,TX,670,CAR,35600,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,2,689.34,31.813,594.7,12,1,
659,7/29/2022,Auto Refinance,VEHICLE,Refinance,13,14226.82,14226.82,APPROVED,8/2/2022,8/9/2022,8/9/2022,8/9/2022,P,NM,729,CAR,27525,0,6-10 YR USED,1.tov-Vehicle T2,36,4,1,44.158,461.14,60,5,
103,7/30/2022,Auto Refinance,VEHICLE,Refinance,75,699.53,699.53,APPROVED,7/30/2022,8/2/2022,8/2/2022,8/2/2022,P,TX,706,CAR,21650,0,6-10 YR USED,1.tov-Vehicle T2,36,6,2,39.937,224.38,87,7.25,Income insufficient for amount of credit requested
615,7/30/2022,Auto Refinance,VEHICLE,Refinance,7956.92,887.37,887.37,APPROVED,7/30/2022,8/1/2022,8/1/2022,8/1/2022,P,TX,693,CAR,18000,0,6-10 YR USED,1.tov-Vehicle T3,36,1,972.7,49.88,264.47,25,2.08,Income insufficient for amount of credit requested
492,7/30/2022,Auto Refinance,VEHICLE,Refinance,1925.66,1968.3,1968.3,APPROVED,7/30/2022,8/1/2022,8/1/2022,8/1/2022,C,TX,636,CAR,29550,0,2 YR USED,,66,6,2,42.086,341.93,48,4,Income insufficient for amount of credit requested
492,7/30/2022,Auto Refinance,VEHICLE,Refinance,1925.66,1968.3,1968.3,APPROVED,7/30/2022,8/1/2022,8/1/2022,8/1/2022,P,TX,665,CAR,29550,0,2 YR USED,1.tov-Vehicle T3,66,6,2,42.086,341.93,48,4,Income insufficient for amount of credit requested
629,7/30/2022,Auto Refinance,VEHICLE,Refinance,39,38986.4,38986.4,APPROVED,,8/1/2022,8/1/2022,8/1/2022,P,TX,713,CAR,40600,0,1 YR USED/REFI 60 MO,1.tov-Vehicle T4,66,7,743.59,10.496,743.97,19,1.58,
515,7/30/2022,Auto Refinance,VEHICLE,Refinance,25531.46,25583.6,25583.6,APPROVED,,8/1/2022,8/1/2022,8/1/2022,C,TX,628,CAR,29275,0,4 YR USED,,54,7,706.48,9.672,555.96,36,3,
515,7/30/2022,Auto Refinance,VEHICLE,Refinance,25531.46,25583.6,25583.6,APPROVED,,8/1/2022,8/1/2022,8/1/2022,P,TX,777,CAR,29275,0,4 YR USED,1.tov-Vehicle T3,54,7,706.48,9.672,555.96,144,12,
828,7/30/2022,Other Secured Loan,VEHICLE,Refinance,1,36,36,APPROVED,,8/2/2022,8/2/2022,8/2/2022,P,TX,670,CAR,2100,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,3,1,48.913,146.97,60,5,
845,7/30/2022,Auto Refinance,VEHICLE,Refinance,7172,71393.9,71393.9,APPROVED,,8/3/2022,8/3/2022,8/3/2022,P,TX,668,CAR,61750,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,7,2,30.733,1187.4,48,4,
572,7/30/2022,Auto Refinance,VEHICLE,Refinance,15994,15729.24,15729.24,APPROVED,,8/2/2022,8/2/2022,8/2/2022,P,TX,724,CAR,26075,0,2 YR USED,1.tov-Vehicle T2,66,2,843.42,33.737,279.87,36,3,
880,7/30/2022,Auto Refinance,VEHICLE,Refinance,33499.37,33521.47,33521.47,DECLINED,8/10/2022,8/10/2022,8/1/2022,8/1/2022,P,TX,641,CAR,34425,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,3,720.33,23.746,557.69,49,4.08,Length of employment
838,7/30/2022,Auto Refinance,VEHICLE,Refinance,27,21587.75,21587.75,APPROVED,7/30/2022,8/1/2022,8/1/2022,8/1/2022,P,TX,649,CAR,20800,0,3 YR USED,1.tov-Vehicle T3,66,3,1,49.96,391.78,60,5,Income insufficient for amount of credit requested
388,7/30/2022,New Vehicle Loan,VEHICLE,Refinance,14,6925,6925,APPROVED,,8/2/2022,8/2/2022,8/2/2022,P,TX,725,CAR,4925,0,TOKEN COLLATERAL,1.tov-Vehicle T2,30,5,2,37.295,277.54,120,10,
620,8/1/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,22,23519.87,,APPROVED,,8/4/2022,8/4/2022,,P,TX,805,CAR,28675,0,1 YR USED/REFI 60 MO,1.tov-Vehicle T1,66,3,1,45.337,0,168,14,
423,8/1/2022,Auto Refinance,VEHICLE,Refinance,26,2562.68,2562.68,APPROVED,,8/1/2022,8/1/2022,8/1/2022,P,TX,650,CAR,26075,0,6-10 YR USED,1.tov-Vehicle T3,36,8,1,19.888,817.87,18,1.5,
619,8/1/2022,Auto Refinance,VEHICLE,Refinance,15,14957.21,14835.53,APPROVED,,8/25/2022,8/25/2022,,P,TX,657,CAR,21100,0,5 YR USED,1.tov-Vehicle T3,48,1,484.66,29.766,365.66,48,4,
103,8/1/2022,Auto Refinance,VEHICLE,Refinance,72377.9,7245.9,,DECLINED,8/9/2022,8/9/2022,,,C,TX,728,CAR,67450,0,1 YR USED/REFI 72 MO,,72,10,3,35.807,0,68,5.67,"Application Incomplete
"
103,8/1/2022,Auto Refinance,VEHICLE,Refinance,72377.9,7245.9,,DECLINED,8/9/2022,8/9/2022,,,P,TX,674,CAR,67450,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,10,3,35.807,0,154,12.83,"Application Incomplete
"
103,8/1/2022,Auto Refinance,VEHICLE,Refinance,18214.64,18247.64,,DECLINED,8/9/2022,8/9/2022,,,P,TX,651,CAR,19300,0,5 YR USED,1.tov-Vehicle T3,48,4,2,43.336,0,46,3.83,"Application Incomplete
"
505,8/1/2022,Auto Refinance,VEHICLE,Refinance,3925.36,3958.36,,APPROVED,,8/3/2022,8/3/2022,,P,TX,628,CAR,33600,0,2 YR USED,1.tov-Vehicle T3,66,3,1,31.123,0,240,20,
654,8/1/2022,Auto Refinance,VEHICLE,Refinance,647.75,6,,DECLINED,8/10/2022,8/10/2022,,,P,TX,637,CAR,9825,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,2,717.44,28.698,0,120,10,"Application Incomplete
"
657,8/1/2022,Auto Refinance,VEHICLE,Refinance,31832.28,3186.28,,DECLINED,8/8/2022,8/8/2022,,,P,TX,725,CAR,37225,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T1,66,29,709.74,2.433,0,13,1.08,"Application Incomplete
"
213,8/1/2022,Auto Refinance,VEHICLE,Refinance,32417.1,3245.1,,APPROVED,,8/3/2022,8/3/2022,,P,TX,684,CAR,32600,0,3 YR USED,6.tov-Vehicle T3,66,3,846.47,21.798,0,36,3,
455,8/1/2022,Auto Refinance,VEHICLE,Refinance,21316.74,21349.74,21349.74,APPROVED,,8/4/2022,8/4/2022,8/5/2022,P,TX,651,CAR,27600,0,2 YR USED,1.tov-Vehicle T3,66,4,722.45,14.566,384.9,156,13,
914,8/1/2022,Auto Refinance,VEHICLE,Refinance,36,36668.15,36668.15,APPROVED,,8/2/2022,8/2/2022,8/2/2022,P,AZ,755,CAR,34575,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T1,72,5,1,19.372,587.96,60,5,
845,8/1/2022,Auto Refinance,VEHICLE,Refinance,13683,13767.56,13767.56,APPROVED,,8/2/2022,8/2/2022,8/2/2022,P,TX,768,CAR,21375,0,4 YR USED,1.tov-Vehicle T4,54,1,351.01,19.815,316.58,22,1.83,
814,8/1/2022,Auto Refinance,VEHICLE,Refinance,1692.75,16186.48,16186.48,APPROVED,,8/2/2022,8/2/2022,8/2/2022,P,TX,795,CAR,21975,0,4 YR USED,1.tov-Vehicle T1,54,3,1,31.1,342.21,48,4,
484,8/2/2022,Auto Refinance,VEHICLE,Refinance,28643.43,28673.93,28673.93,APPROVED,,8/2/2022,8/2/2022,8/5/2022,P,TX,756,CAR,32675,0,2 YR USED,1.tov-Vehicle T1,66,5,788.07,15.135,499.5,13,1.08,
889,8/2/2022,Auto Refinance,VEHICLE,Refinance,53,52426.45,52426.45,APPROVED,,8/2/2022,8/2/2022,8/9/2022,P,TX,730,CAR,43975,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T2,72,5,1,36.043,859.33,266,22.17,
834,8/2/2022,Used Vehicle Loan,VEHICLE,Refinance,4,36573.41,36573.41,APPROVED,8/2/2022,8/19/2022,8/19/2022,,P,TX,656,CAR,34500,0,2 YR USED,1.tov-Vehicle T3,66,2,1,41.252,655.47,183,15.25,Income insufficient for amount of credit requested
889,8/2/2022,Auto Refinance,VEHICLE,Refinance,5,5167.77,5167.77,APPROVED,,8/2/2022,8/2/2022,8/2/2022,P,TX,730,CAR,41210,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T2,72,5,2,42.678,822.33,265,22.08,
655,8/2/2022,Auto Refinance,VEHICLE,Refinance,187,18831.2,18831.2,APPROVED,8/2/2022,8/2/2022,8/2/2022,8/2/2022,P,TX,700,CAR,25525,0,2 YR USED,1.tov-Vehicle T4,66,1,400.6,33.21,361.08,12,1,Income insufficient for amount of credit requested
629,8/2/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,4286.89,3668.89,,APPROVED,8/2/2022,8/5/2022,8/5/2022,,P,TX,731,CAR,30225,0,2 YR USED,1.tov-Vehicle T2,66,7,1,15.276,0,132,11,
103,8/2/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,5,6,6,APPROVED,,8/5/2022,8/5/2022,,P,TX,657,CAR,7075,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,3,642.06,19.041,238.04,76,6.33,
425,8/2/2022,Auto Refinance,VEHICLE,Refinance,11,1146.44,1146.44,APPROVED,,8/3/2022,8/3/2022,8/3/2022,P,TX,716,CAR,27775,0,4 YR USED,1.tov-Vehicle T2,54,4,2,45.731,246.54,60,5,
365,8/2/2022,Auto Refinance,VEHICLE,Refinance,912,919.32,919.32,APPROVED,,8/14/2022,8/14/2022,8/16/2022,P,TX,650,CAR,21700,0,4 YR USED,1.tov-Vehicle T3,54,4,616.79,13.538,198.15,108,9,
486,8/2/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,5,53752.37,53752.37,APPROVED,,8/11/2022,8/11/2022,8/11/2022,C,TX,676,CAR,52500,0,2 YR USED,,66,14,2,15.867,968.37,113,9.42,
486,8/2/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,5,53752.37,53752.37,APPROVED,,8/11/2022,8/11/2022,8/11/2022,P,TX,640,CAR,52500,0,2 YR USED,1.tov-Vehicle T3,66,14,2,15.867,968.37,127,10.58,
103,8/2/2022,Auto Refinance,VEHICLE,Refinance,36795.58,36823.58,,APPROVED,,8/10/2022,8/10/2022,,P,TX,646,CAR,38700,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,4,1,24.021,0,49,4.08,
103,8/2/2022,Auto Refinance,VEHICLE,Refinance,13,138.26,138.26,APPROVED,,8/3/2022,8/3/2022,,P,TX,655,CAR,19450,0,6-10 YR USED,1.tov-Vehicle T3,36,2,413.46,15.145,338.46,80,6.67,
103,8/2/2022,Auto Refinance,VEHICLE,Refinance,862.99,8635.99,8635.99,APPROVED,,8/3/2022,8/3/2022,,P,TX,620,CAR,16400,0,5 YR USED,1.tov-Vehicle T3,48,2,872.86,43.643,212.86,12,1,
620,8/2/2022,Used Vehicle Loan,VEHICLE,Refinance,5134.4,5181.12,5181.12,DECLINED,9/2/2022,9/2/2022,8/3/2022,,P,TX,676,CAR,0,0,4 YR USED,1.tov-Vehicle T3,54,7,1,21.706,1095.01,17,1.42,"Application Incomplete
"
121,8/2/2022,Auto Refinance,VEHICLE,Refinance,33,34463.38,34463.38,APPROVED,,8/29/2022,8/29/2022,,P,TX,780,CAR,36575,0,72 MO NEW,1.tov-Vehicle T1,72,6,1,16.275,549.77,240,20,
649,8/2/2022,Auto Refinance,VEHICLE,Refinance,48763,4882.1,4882.1,APPROVED,,8/3/2022,8/3/2022,8/3/2022,P,TX,655,CAR,45025,0,2 YR USED,1.tov-Vehicle T3,66,8,2,27.338,874.49,54,4.5,
102,8/3/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,42,41946.98,,APPROVED,,8/11/2022,8/11/2022,,C,TX,715,CAR,42900,0,3 YR USED,,66,11,3,30.945,0,25,2.08,
102,8/3/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,42,41946.98,,APPROVED,,8/11/2022,8/11/2022,,P,TX,682,CAR,42900,0,3 YR USED,1.tov-Vehicle T2,66,11,3,30.945,0,12,1,
506,8/3/2022,Auto Refinance,VEHICLE,Refinance,26223.7,26256.7,26256.7,APPROVED,,8/3/2022,8/3/2022,8/3/2022,P,TX,775,CAR,25995,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T1,72,2,643.73,25.746,421.13,16,1.33,
419,8/3/2022,Auto Refinance,VEHICLE,Refinance,3,37111.38,37111.38,APPROVED,,8/3/2022,8/3/2022,,P,TX,636,CAR,36350,0,2 YR USED,1.tov-Vehicle T3,66,3,1,48.875,665.11,120,10,
647,8/3/2022,Auto Refinance,VEHICLE,Refinance,3,22486.9,22486.9,APPROVED,8/3/2022,8/5/2022,8/5/2022,,P,TX,680,CAR,22650,0,4 YR USED,1.tov-Vehicle T3,54,1,865.43,45.896,490.98,241,20.08,Not of legal age to contract
385,8/3/2022,Auto Refinance,VEHICLE,Refinance,12855,12778.89,1389.76,APPROVED,9/8/2022,9/8/2022,9/8/2022,,P,AR,730,CAR,19550,0,4 YR USED,1.tov-Vehicle T4,54,1,533.41,35.26,301.02,168,14,Income insufficient for amount of credit requested
914,8/3/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,46,36788.23,36788.23,APPROVED,,8/4/2022,8/4/2022,,C,AZ,695,CAR,40475,0,1 YR USED/REFI 60 MO,,66,10,3,30.911,652.64,36,3,
914,8/3/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,46,36788.23,36788.23,APPROVED,,8/4/2022,8/4/2022,,P,AZ,715,CAR,40475,0,1 YR USED/REFI 60 MO,1.tov-Vehicle T3,66,10,3,30.911,652.64,25,2.08,
913,8/3/2022,Other Secured Loan,VEHICLE,Refinance,14,1147,1147,APPROVED,,8/4/2022,8/4/2022,8/5/2022,P,AZ,663,CAR,16475,0,6-10 YR USED,1.tov-Vehicle T3,36,3,832.85,28.88,396.07,84,7,
880,8/3/2022,Auto Refinance,VEHICLE,Refinance,27,23525.5,,APPROVED,,8/31/2022,8/31/2022,,C,TX,750,CAR,27200,0,1 YR USED/REFI 60 MO,,66,9,5,57.385,0,122,10.17,
880,8/3/2022,Auto Refinance,VEHICLE,Refinance,27,23525.5,,APPROVED,,8/31/2022,8/31/2022,,P,TX,777,CAR,27200,0,1 YR USED/REFI 60 MO,6.tov-Vehicle T1,66,9,5,57.385,0,12,1,
852,8/3/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,2,23166.11,23166.11,APPROVED,,8/8/2022,8/8/2022,8/8/2022,P,TX,723,CAR,21800,0,4 YR USED,1.tov-Vehicle T2,54,5,1,23.721,497.91,132,11,
103,8/4/2022,Used Vehicle Loan,VEHICLE,Private Party Purchase,21,4538,,DECLINED,8/14/2022,8/14/2022,8/14/2022,,P,TX,N/A,CAR,4538,0,TOKEN COLLATERAL,1.tov-Vehicle T1,30,5,1,27.173,0,90,7.5,"Application Incomplete
"
103,8/4/2022,Used Vehicle Loan,VEHICLE,Private Party Purchase,2,21329.25,21329.25,APPROVED,8/4/2022,8/16/2022,8/16/2022,8/16/2022,P,TX,623,CAR,23600,0,6-10 YR USED,1.tov-Vehicle T3,36,3,1,42.104,696.27,22,1.83,Length of employment
103,8/4/2022,Auto Refinance,VEHICLE,Refinance,375,3889.66,3889.66,APPROVED,,8/4/2022,8/4/2022,8/4/2022,P,VA,626,CAR,34800,0,3 YR USED,1.tov-Vehicle T3,66,5,2,45.447,705.51,44,3.67,
420,8/4/2022,Auto Refinance,VEHICLE,Refinance,16,16949.56,16949.56,APPROVED,8/4/2022,8/4/2022,8/4/2022,8/4/2022,P,TX,653,CAR,22900,0,4 YR USED,1.tov-Vehicle T3,54,2,977.66,41.238,368.57,12,1,"Income insufficient for amount of credit requested
Income insufficient for amount of credit requested"
551,8/4/2022,Other Secured Loan,VEHICLE,Refinance,2,233,233,APPROVED,8/4/2022,8/4/2022,8/4/2022,8/4/2022,P,TX,635,CAR,11500,0,6-10 YR USED,1.tov-Vehicle T3,24,848.75,393.73,46.389,95.9,12,1,
121,8/4/2022,New Vehicle Loan,VEHICLE,Purchase-Other,45,42418.9,42418.9,APPROVED,,8/10/2022,8/10/2022,,P,TX,N/A,CAR,60500,0,3 YR USED,1.tov-Vehicle T3,66,3,769,20.131,769.46,12,1,
914,8/4/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,7,4525,,APPROVED,8/8/2022,8/16/2022,8/16/2022,,P,AZ,638,CAR,4525,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,5,1,19.709,0,13,1.08,Value or type of collateral not sufficient
103,8/4/2022,Auto Refinance,VEHICLE,Refinance,35521.54,35554.54,35554.54,APPROVED,,8/11/2022,8/11/2022,8/13/2022,P,TX,660,CAR,41375,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,6,1,24.646,591.13,96,8,
377,8/4/2022,Auto Refinance,VEHICLE,Refinance,17762,17947.69,17947.69,APPROVED,8/5/2022,8/5/2022,8/5/2022,,C,AR,712,CAR,20025,0,5 YR USED,,48,7,2,35.811,444.14,30,2.5,Income insufficient for amount of credit requested
377,8/4/2022,Auto Refinance,VEHICLE,Refinance,17762,17947.69,17947.69,APPROVED,8/5/2022,8/5/2022,8/5/2022,,P,AR,659,CAR,20025,0,5 YR USED,1.tov-Vehicle T3,48,7,2,35.811,444.14,38,3.17,Income insufficient for amount of credit requested
420,8/4/2022,Auto Refinance,VEHICLE,Refinance,18,18927.84,18927.84,APPROVED,,8/5/2022,8/5/2022,8/5/2022,P,TX,701,CAR,30750,0,1 YR USED/REFI 60 MO,1.tov-Vehicle T2,66,3,580.06,19.335,333.5,35,2.92,
667,8/4/2022,Auto Refinance,VEHICLE,Refinance,5,47759.77,47759.77,APPROVED,,8/5/2022,8/5/2022,8/5/2022,C,TX,697,CAR,48725,0,1 YR USED/REFI 72 MO,,72,10,4,40.111,794.47,42,3.5,
667,8/4/2022,Auto Refinance,VEHICLE,Refinance,5,47759.77,47759.77,APPROVED,,8/5/2022,8/5/2022,8/5/2022,P,TX,736,CAR,48725,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,10,4,40.111,794.47,84,7,
658,8/4/2022,Auto Refinance,VEHICLE,Refinance,1555.23,1593.84,1593.84,APPROVED,,8/5/2022,8/5/2022,8/5/2022,P,TX,661,CAR,18700,0,5 YR USED,1.tov-Vehicle T3,48,2,408.02,14.159,372.64,21,1.75,
310,8/5/2022,Auto Refinance,VEHICLE,Refinance,2,449.86,,APPROVED,8/5/2022,8/5/2022,8/5/2022,,P,TX,709,CAR,12138,0,6-10 YR USED,1.tov-Vehicle T2,36,3,1,46.966,0,12,1,"Income insufficient for amount of credit requested
Income insufficient for amount of credit requested"
634,8/5/2022,Auto Refinance,VEHICLE,Refinance,51191.74,51364.64,51364.64,APPROVED,8/5/2022,8/8/2022,8/8/2022,8/8/2022,P,TX,748,CAR,52550,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T2,72,6,2,33.885,846.91,72,6,Income insufficient for amount of credit requested
672,8/5/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,48491,58,,APPROVED,8/25/2022,8/25/2022,8/25/2022,,P,TX,N/A,CAR,56625,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,2,1,69.305,0,217,18.08,"Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested
Income insufficient for amount of credit requested"
922,8/5/2022,Used Vehicle Loan,VEHICLE,Refinance,4,256,256,APPROVED,,8/8/2022,8/8/2022,8/8/2022,P,AZ,655,CAR,21965,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,9,1,13.473,426.04,60,5,
820,8/5/2022,Other Secured Loan,VEHICLE,Refinance,5,481,481,APPROVED,,8/9/2022,8/9/2022,,P,TX,629,CAR,4810,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,3,1,41.987,190.53,324,27,
605,8/5/2022,Auto Refinance,VEHICLE,Refinance,35,156.9,156.9,APPROVED,,8/24/2022,8/24/2022,8/24/2022,P,TX,720,CAR,25900,0,2 YR USED,1.tov-Vehicle T2,60,4,1,23.197,203.05,258,21.5,
103,8/5/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,32,24226.95,24226.95,APPROVED,,8/10/2022,8/10/2022,,P,MD,692,CAR,23650,0,3 yr USED,1.tov-Vehicle T4,66,10,2,26.234,469.94,24,2,
886,8/5/2022,Auto Refinance,VEHICLE,Refinance,15,1547.32,1547.32,APPROVED,,8/5/2022,8/5/2022,8/5/2022,P,TX,752,CAR,23875,0,3 YR USED,1.tov-Vehicle T4,66,3,345.58,10.367,292.07,24,2,
377,8/5/2022,Auto Refinance,VEHICLE,Refinance,16635.49,16646.38,16646.38,APPROVED,,8/9/2022,8/9/2022,,C,AR,712,CAR,28875,0,6-10 YR USED,,36,7,2,37.118,544.44,30,2.5,
377,8/5/2022,Auto Refinance,VEHICLE,Refinance,16635.49,16646.38,16646.38,APPROVED,,8/9/2022,8/9/2022,,P,AR,659,CAR,28875,0,6-10 YR USED,1.tov-Vehicle T3,36,7,2,37.118,544.44,38,3.17,
627,8/6/2022,Auto Refinance,VEHICLE,Refinance,35,32,32,APPROVED,,8/8/2022,8/8/2022,8/8/2022,P,TX,687,CAR,29175,0,4 YR USED,1.tov-Vehicle T4,54,6,763.49,11.888,735.07,30,2.5,
698,8/6/2022,Auto Refinance,VEHICLE,Refinance,36452.93,36215.23,36215.23,APPROVED,,8/8/2022,8/8/2022,8/8/2022,P,TX,680,CAR,41875,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,6,742.12,10.926,602.53,24,2,
453,8/6/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,25679.11,25679.11,25679.11,APPROVED,,8/8/2022,8/8/2022,8/8/2022,P,TX,788,CAR,20975,0,3 YR USED,1.tov-Vehicle T1,66,12,1,11.5,450.45,180,15,
645,8/6/2022,Auto Refinance,VEHICLE,Refinance,68,54815.13,54815.13,APPROVED,,8/8/2022,8/8/2022,8/8/2022,P,TX,709,CAR,49045,0,72 MO NEW,1.tov-Vehicle T2,72,5,1,27.082,894.5,36,3,
